ida_ea	name	gate	result	session	date	source_ref	detail
0x008ADA00	?getSerializedSize@bdSAckChunk@@UAEIXZ	V4	PASS	bdsack-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1685092-1685135;src/bd/bdSAckChunk.cpp:93-95	Equivalent size calculation and virtual ABI.
0x008ADAB0	??1bdSAckChunk@@UAE@XZ	V3	PASS	bdsack-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1685137-1685147;src/bd/bdSAckChunk.cpp:107-109	Release clears the gap list during destruction; source performs the same teardown.
0x008ADAB0	??1bdSAckChunk@@UAE@XZ	V4	PASS	bdsack-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1685137-1685147;src/bd/bdSAckChunk.cpp:107-109	Equivalent gap-list cleanup before base destruction.
0x008ADB30	?deserialize@bdSAckChunk@@MAE_NQBEIAAI@Z	V3	PASS	bdsack-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1685157-1685289;src/bd/bdSAckChunk.cpp:150-218	Body decodes flags, cumulative acknowledgement, credit, gap count, and each gap block, inserts/logs blocks, and updates the offset on success.
0x008ADB30	?deserialize@bdSAckChunk@@MAE_NQBEIAAI@Z	V4	PASS	bdsack-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1685157-1685289;src/bd/bdSAckChunk.cpp:150-218	Release/source decode sequence, skipped reserved bytes, gap insertion/logging even on a failed endpoint read, failure return timing, offset update, and reference ABI match.
0x008AD650	??0bdGapAckBlock@bdSAckChunk@@QAE@II@Z	V3	PASS	bdsack-gap-type-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1684850-1684858;src/bd/bdSAckChunk.cpp:5-7	Release constructs the nested bdSAckChunk::bdGapAckBlock by storing the two unsigned-int fields; source uses the same nested type and member initialization.
0x008AD650	??0bdGapAckBlock@bdSAckChunk@@QAE@II@Z	V4	PASS	bdsack-gap-type-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.map:23171;build/Debug/cod3_bd.lib;src/bd/bdSAckChunk.cpp:5-7	Exact nested-class constructor symbol is emitted and the eight-byte value layout is preserved.
0x008AD690	?getGapList@bdSAckChunk@@QAEAAV?$bdLinkedList@VbdGapAckBlock@bdSAckChunk@@@@XZ	V3	PASS	bdsack-gap-type-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1684874-1684878;src/bd/bdSAckChunk.cpp:37-39	Release returns the embedded gap list by reference; source returns m_gapList by reference.
0x008AD690	?getGapList@bdSAckChunk@@QAEAAV?$bdLinkedList@VbdGapAckBlock@bdSAckChunk@@@@XZ	V4	PASS	bdsack-gap-type-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.map:23174;build/Debug/cod3_bd.lib;src/bd/bdSAckChunk.cpp:37-39	Exact nested gap type and class-tagged bdLinkedList reference ABI are emitted.
0x008ADB10	?addGap@bdSAckChunk@@QAEXABVbdGapAckBlock@1@@Z	V3	PASS	bdsack-gap-type-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1685149-1685153;src/bd/bdSAckChunk.cpp:150-152	Release inserts the supplied nested gap block after the list tail; source performs the same insertion.
0x008ADB10	?addGap@bdSAckChunk@@QAEXABVbdGapAckBlock@1@@Z	V4	PASS	bdsack-gap-type-manual-20260830	2026-08-30	c3_bin/codmp_xboxr.map:23193;build/Debug/cod3_bd.lib;src/bd/bdSAckChunk.cpp:150-152	Exact addGap symbol and const nested gap-block reference ABI are emitted.
