ida_ea	name	gate	result	session	date	source_ref	detail
0x00886D40	?PHYS_ASSERT_ORTHONORMAL@@YAXPBVMat43@math@@@Z	V3	PASS	ida-manual-phys-math-20260828	2026-08-28	IDA:0x00886D40;src/game/logic/g_entity_misc.cpp:4102-4134	Source implements all six release orthonormality checks with matching thresholds and assert paths.
0x00886D40	?PHYS_ASSERT_ORTHONORMAL@@YAXPBVMat43@math@@@Z	V4	PASS	ida-manual-phys-math-20260828	2026-08-28	IDA:0x00886D40;c3_bin/codmp_xboxr.xbe.c:1648807-1648872	Release and source match row norms, pairwise dot products, check order, assert metadata, and break behavior.
0x00894D00	?orthonormalize@@YAXPAVMat43@math@@@Z	V3	PASS	ida-manual-phys-math-20260828	2026-08-28	IDA:0x00894D00;src/game/logic/g_entity_misc.cpp:4067-4092	Source implements release Gram-Schmidt normalization and cross-product reconstruction using SSE row operations.
0x00894D00	?orthonormalize@@YAXPAVMat43@math@@@Z	V4	PASS	ida-manual-phys-math-20260828	2026-08-28	IDA:0x00894D00;c3_bin/codmp_xboxr.xbe.c:1660802-1660830	Release and source match x normalization, y projection/removal and normalization, row writes, and z cross-product shuffle sequence.
0x0087C5F0	?add_force@rigid_body@@QAEXABVDir3@math@@@Z	V3	PASS	ida-manual-phys-force-20260828	2026-08-28	IDA:0x0087C5F0;src/game/logic/g_entity_misc.cpp:2788-2797	Source restores the release collision-state assertion and accumulated force update through the verified m_force_sum offset.
0x0087C5F0	?add_force@rigid_body@@QAEXABVDir3@math@@@Z	V4	PASS	ida-manual-phys-force-20260828	2026-08-28	IDA:0x0087C5F0;c3_bin/codmp_xboxr.xbe.c:1639282-1639294	Release and source match the flags test, rigid_body.h assert metadata, debugbreak path, and SSE force accumulation.
0x007099C0	?CheckpointExplode@Destructible@@QAEXXZ	V3	PASS	ida-manual-destructible-checkpoint-20260828	2026-08-28	src/game/logic/g_entity_misc.cpp:3465-3500	Source restores the checkpoint explosion gate, exploded-id recording, swap-in piece spawning, and optional effect-script dispatch using the verified Destructible and CheckpointMgr layouts.
0x007099C0	?CheckpointExplode@Destructible@@QAEXXZ	V4	PASS	ida-manual-destructible-checkpoint-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1371521-1371580	Release checks flags 0x400/0x400000, sets/clears the explosion bits, records the low exploder id, loops swap-in models/positions, spawns non-destructible script models, and dispatches non-empty swap-in effects.
0x0070D380	?ApplyPhysics@@YAXPAVEntity@@ABVPosition3@math@@ABVDir3@3@M_NW4hitLocation_t@@@Z	V3	PASS	ida-manual-applyphysics-20260828	2026-08-28	IDA:0x0070D380;src/game/physics/g_physics.cpp:13413-13579;src/game/logic/g_entity_misc.cpp:3318-3325	Source retains the release physics implementation and the pointer-form ABI shim now forwards valid vectors to it.
0x0070D380	?ApplyPhysics@@YAXPAVEntity@@ABVPosition3@math@@ABVDir3@3@M_NW4hitLocation_t@@@Z	V4	PASS	ida-manual-applyphysics-20260828	2026-08-28	IDA:0x0070D380;c3_bin/codmp_xboxr.xbe.c:1374558-1374725	Release validates hit vectors/force, ignores invalid entities, creates or updates biped physics, applies pulses/forces, and preserves hit-location handling; source implementation matches.
0x006FE290	?Initialize@Destructible@@QAEXPAVEntity@@_N@Z	V3	PASS	destructible-init-audit-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1363013-1363062;src/game/logic/g_entity_misc.cpp:1948-1976	Release initializes health/flags, copies spawnflag bits, allocates and installs a ScriptEventHandler when needed, and registers the damage callback; source now uses the same instance ABI and operations.
0x006FE290	?Initialize@Destructible@@QAEXPAVEntity@@_N@Z	V4	PASS	destructible-init-audit-20260830	2026-08-30	c3_bin/codmp_xboxr.xbe.c:1363013-1363062;src/game/logic/g_entity_misc.cpp:1948-1976	Manual release/source comparison confirms identical early-return condition, health propagation, flag mask, spawnflag loop, handler allocation/construction, entity setter, and unconditional AddEvent dispatch.
