ida_ea	name	gate	result	session	date	source_ref	detail
0x0061F780	??1CurveManager@@AAE@XZ	V3	PASS	release-empty-sweep-20260827	2026-08-27	analysis/RELEASE_STUB_AUDIT.tsv:1138	Release C-dump comparison classifies this source-empty body as compiler-emitted implicit cleanup (CurveManager::~CurveManager); no user logic is omitted.
0x0061F790	??1GdbFileManager@@EAE@XZ	V3	PASS	release-empty-sweep-20260827	2026-08-27	analysis/RELEASE_STUB_AUDIT.tsv:9935	Release C-dump comparison classifies this source-empty body as compiler-emitted implicit cleanup (GdbFileManager::~GdbFileManager); no user logic is omitted.
0x00661870	??1rtree_visitor_t@@QAE@XZ	V3	PASS	release-empty-sweep-20260827	2026-08-27	analysis/RELEASE_STUB_AUDIT.tsv:631	Release C-dump comparison classifies this source-empty body as compiler-emitted implicit cleanup (rtree_visitor_t::~rtree_visitor_t); no user logic is omitted.
0x004EC550	?ProfilerUpdate@InspectorManager@@QAEXXZ	V3	PASS	independent-audit-20260827	2026-08-27	IDA:0x004EC550;src/game/logic/g_inspector.cpp:648-652	Release is an intentional empty profiler hook (ret only); source is intentionally empty and matches.
0x004EC550	?ProfilerUpdate@InspectorManager@@QAEXXZ	V4	PASS	independent-audit-20260827	2026-08-27	IDA:0x004EC550;src/game/logic/g_inspector.cpp:648-652	Exact release/source body match.
0x0060EEE0	?DebugCurveRender@@YAXXZ	V3	PASS	release-empty-sweep-20260827	2026-08-27	IDA:0x0060EEE0;src/game/logic/g_cmd.cpp:3676	Release body is a true nullsub/empty hook and returns immediately; source intentionally preserves the no-op with no omitted game logic.
0x0060EEE0	?DebugCurveRender@@YAXXZ	V4	PASS	release-empty-sweep-20260827	2026-08-27	IDA:0x0060EEE0;src/game/logic/g_cmd.cpp:3676	Manual release/source comparison confirms exact void no-argument ABI and ret-only body.
0x0060F250	?Sys_Print@@YAXPBDH@Z	V3	PASS	release-empty-sweep-20260827	2026-08-27	IDA:0x0060F250;src/game/logic/g_cmd.cpp:3681	Release body is a true nullsub/empty system-print hook; source intentionally preserves the no-op and ignores both parameters.
0x0060F250	?Sys_Print@@YAXPBDH@Z	V4	PASS	release-empty-sweep-20260827	2026-08-27	IDA:0x0060F250;src/game/logic/g_cmd.cpp:3681	Manual release/source comparison confirms exact void pointer/int ABI and ret-only body.
0x0062AE00	?Notify@Entity@@QAEXVHashString@@@Z	V3	PASS	ida-manual-entity-notify-20260829	2026-08-29	IDA:0x0062AE00;src/game/logic/g_entity_misc.cpp:1555-1590;src/game/logic/g_entity_misc.cpp:3804-3814	Source preserves the release notification path; global adapters now construct the hash and call Entity::Notify.
0x0062AE00	?Notify@Entity@@QAEXVHashString@@@Z	V4	PASS	ida-manual-entity-notify-20260829	2026-08-29	IDA:0x0062AE00;c3_bin/codmp_xboxr.xbe.c:1246964-1247004	Release handles footstep notifications, allocates/pends EntityNotify, and dispatches script events; source member matches.
0x006386C0	?PostEvent@CurveManager@@QAEXIIM@Z	V3	PASS	ida-manual-curve-postevent-20260828	2026-08-28	IDA:0x006386C0;src/game/logic/g_cmd.cpp:1211-1237;src/game/logic/g_entity_misc.cpp:3441-3450	Source routes the ABI shim to the complete CurveManager::PostEvent member implementation.
0x006386C0	?PostEvent@CurveManager@@QAEXIIM@Z	V4	PASS	ida-manual-curve-postevent-20260828	2026-08-28	IDA:0x006386C0;c3_bin/codmp_xboxr.xbe.c:1245728-1245765	Release traverses curve nodes and updates the matching impact curve parameter; source member matches the release control flow.
