ida_ea	name	gate	result	session	date	source_ref	detail
0x005615B0	?GetPoseAlignment@CODNoteTrack@@UBEHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/animation/nal.cpp:11493	Source body is a constant return and the release body is the same constant-return implementation.
0x005615B0	?GetPoseAlignment@CODNoteTrack@@UBEHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x005615B0	Release body is a constant return matching the source body.
0x00571300	?GetCurrentClient@FEMenuSystem@@UAEHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/shell/fe_menu.cpp:1548	Source body is a constant return and the release body is the same constant-return implementation.
0x00571300	?GetCurrentClient@FEMenuSystem@@UAEHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x00571300	Release body is a constant return matching the source body.
0x00575C70	?debug_unformat@GameSettings@@QAE_NXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/shell/game_settings.cpp:294	Source body is a constant return and the release body is the same constant-return implementation.
0x00575C70	?debug_unformat@GameSettings@@QAE_NXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x00575C70	Release body is a constant return matching the source body.
0x00575C80	?debug_format@GameSettings@@QAE_NXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/shell/game_settings.cpp:300	Source body is a constant return and the release body is the same constant-return implementation.
0x00575C80	?debug_format@GameSettings@@QAE_NXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x00575C80	Release body is a constant return matching the source body.
0x00575C90	?debug_delete_all@GameSettings@@QAE_NXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/shell/game_settings.cpp:306	Source body is a constant return and the release body is the same constant-return implementation.
0x00575C90	?debug_delete_all@GameSettings@@QAE_NXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x00575C90	Release body is a constant return matching the source body.
0x00606250	?PM_ShouldMakeFootsteps@@YAHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/logic/g_bg_pmove.cpp:6792	Source body is a constant return and the release body is the same constant-return implementation.
0x00606250	?PM_ShouldMakeFootsteps@@YAHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x00606250	Release body is a constant return matching the source body.
0x00608AC0	?PM_Weapon_CheckFriendlyFireUse@@YAHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/logic/g_bg_pmove.cpp:8230	Source body is a constant return and the release body is the same constant-return implementation.
0x00608AC0	?PM_Weapon_CheckFriendlyFireUse@@YAHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x00608AC0	Release body is a constant return matching the source body.
0x0065C370	?get_dlist_node_offset@CurveEffectListElem@@SAHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/logic/g_cmd.cpp:535	Source body is a constant return and the release body is the same constant-return implementation.
0x0065C370	?get_dlist_node_offset@CurveEffectListElem@@SAHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x0065C370	Release body is a constant return matching the source body.
0x006BBEF0	?IsDelayCreate@ADSMetaAnimData@@UAEHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/cg/cg_misc.cpp:3787	Source body is a constant return and the release body is the same constant-return implementation.
0x006BBEF0	?IsDelayCreate@ADSMetaAnimData@@UAEHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x006BBEF0	Release body is a constant return matching the source body.
0x0071F030	?Sys_DefaultHomePath@@YAPADXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/platform_xbox/GameXbox.cpp:142	Source body is a constant return and the release body is the same constant-return implementation.
0x0071F030	?Sys_DefaultHomePath@@YAPADXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x0071F030	Release body is a constant return matching the source body.
0x007222B0	?ResponseDoNothing@InGameLiveOptionsMenu@@KA_NH@Z	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/platform_xbox/XboxLiveMenus.cpp:877	Source body is a constant return and the release body is the same constant-return implementation.
0x007222B0	?ResponseDoNothing@InGameLiveOptionsMenu@@KA_NH@Z	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x007222B0	Release body is a constant return matching the source body.
0x007F3700	?IsCameraFacing@apsSimpleMeshRenderer@@UBEHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/aeps/apsSimpleMeshRenderer.cpp:112	Source body is a constant return and the release body is the same constant-return implementation.
0x007F3700	?IsCameraFacing@apsSimpleMeshRenderer@@UBEHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x007F3700	Release body is a constant return matching the source body.
0x007F3840	?IsCameraFacing@apsShrimpRenderer@@UBEHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/aeps/apsShrimpRenderer.cpp:91	Source body is a constant return and the release body is the same constant-return implementation.
0x007F3840	?IsCameraFacing@apsShrimpRenderer@@UBEHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x007F3840	Release body is a constant return matching the source body.
0x00834E40	?jqCreateMutex@@YAHH@Z	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/threading/jobqueue.cpp:81	Source body is a constant return and the release body is the same constant-return implementation.
0x00834E40	?jqCreateMutex@@YAHH@Z	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x00834E40	Release body is a constant return matching the source body.
0x008998C0	?GetFirstDeviceID@MemoryUnitManager@@SAHXZ	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/game/platform_xbox/XBoxStorage.cpp:167	Source body is a constant return and the release body is the same constant-return implementation.
0x008998C0	?GetFirstDeviceID@MemoryUnitManager@@SAHXZ	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x008998C0	Release body is a constant return matching the source body.
0x008A3A60	?receive@bdLoopbackConnection@@UAE_NPAEI@Z	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/bd/bdLoopbackConnection.cpp:23	Source body is a constant return and the release body is the same constant-return implementation.
0x008A3A60	?receive@bdLoopbackConnection@@UAE_NPAEI@Z	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x008A3A60	Release body is a constant return matching the source body.
0x008A3A80	?getDataToSend@bdLoopbackConnection@@MAEIQAEI@Z	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/bd/bdLoopbackConnection.cpp:69	Source body is a constant return and the release body is the same constant-return implementation.
0x008A3A80	?getDataToSend@bdLoopbackConnection@@MAEIQAEI@Z	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x008A3A80	Release body is a constant return matching the source body.
0x009ED840	?getHostByName@bdPlatformSocket@@SAIQBDPAVbdInAddr@@I@Z	V3	PASS	release-trivial-body-audit-20260829	2026-08-29	src/bd/bdPlatformSocket-win32.cpp:162	Source body is a constant return and the release body is the same constant-return implementation.
0x009ED840	?getHostByName@bdPlatformSocket@@SAIQBDPAVbdInAddr@@I@Z	V4	PASS	release-trivial-body-audit-20260829	2026-08-29	c3_bin/codmp_xboxr.xbe.c:0x009ED840	Release body is a constant return matching the source body.
