ida_ea	name	gate	result	session	date	source_ref	detail
0x00567CF0	??1IGOCompassWidget@@UAE@XZ	V3	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1125209	Release destructor only restores IGOWidget's vtable; empty source body is compiler-complete.
0x00567CF0	??1IGOCompassWidget@@UAE@XZ	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1125209	Release and source perform no explicit resource/state cleanup in this destructor.
0x00934790	?AssertDefined@bint@@QBEXXZ	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/engine/broc_types.h:884	Source AssertDefined is intentionally empty; the release body is an explicit no-op.
0x00934790	?AssertDefined@bint@@QBEXXZ	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1801027	Release AssertDefined contains only a null statement, matching the source no-op.
0x0093B250	?AssertDefined@bfloat@@QBEXXZ	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/engine/broc_types.h:902	Source AssertDefined is intentionally empty; the release body is an explicit no-op.
0x0093B250	?AssertDefined@bfloat@@QBEXXZ	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1804326	Release AssertDefined contains only a null statement, matching the source no-op.
0x00943A00	?CallbackReviveFailed@_mp_common@@YAXVentity@Broc@@@Z	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_util_wad.cpp:9187	Source callback is an intentional cast-only no-op stub, matching the release callback body.
0x00943A00	?CallbackReviveFailed@_mp_common@@YAXVentity@Broc@@@Z	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1809324	Release callback body contains only a null statement.
0x0094AA60	?StopFollowing@_mp_common@@YAXVentity@Broc@@Ubbool@@@Z	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_util_wad.cpp:11667	Source callback is an intentional cast-only no-op stub, matching the release callback body.
0x0094AA60	?StopFollowing@_mp_common@@YAXVentity@Broc@@Ubbool@@@Z	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1813348	Release callback body contains only a null statement.
0x00961150	?PlayerKill@_mp_loadout@@YAXVentity@Broc@@@Z	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_util_wad.cpp:12656	Source PlayerKill is intentionally empty and matches the release no-op body.
0x00961150	?PlayerKill@_mp_loadout@@YAXVentity@Broc@@@Z	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1825854	Release PlayerKill body contains only a null statement.
0x0096CCA0	?blur_view@_mp_shellshock@@YAXVentity@Broc@@Ubfloat@@@Z	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_util_wad.cpp:19897	Source blur_view is intentionally cast-only and matches the release no-op body.
0x0096CCA0	?blur_view@_mp_shellshock@@YAXVentity@Broc@@Ubfloat@@@Z	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1832166	Release blur_view body contains only a null statement.
0x00973690	?main@_mp_teambalance@@YAXVentity@Broc@@@Z	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_util_wad.cpp:20567	Source teambalance main is intentionally empty and matches the release no-op body.
0x00973690	?main@_mp_teambalance@@YAXVentity@Broc@@@Z	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1835984	Release teambalance main body contains only a null statement.
0x009983D0	?main@_mp_setup@@YAXXZ	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_anim_wad.cpp:387	Source setup main is intentionally empty and matches the release no-op body.
0x009983D0	?main@_mp_setup@@YAXXZ	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1856662	Release setup main body contains only a null statement.
0x00C94E90	?BrocAnimInitialize@mp_level@@YAXXZ	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_level.cpp:638	Source BrocAnimInitialize is intentionally empty and matches the release no-op body.
0x00C94E90	?BrocAnimInitialize@mp_level@@YAXXZ	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:2222293	Release BrocAnimInitialize body contains only a null statement.
0x00C94EB0	?BrocAnimCleanup@mp_level@@YAXXZ	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_level.cpp:615	Source BrocAnimCleanup is intentionally empty and matches the release no-op body.
0x00C94EB0	?BrocAnimCleanup@mp_level@@YAXXZ	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:2222299	Release BrocAnimCleanup body contains only a null statement.
0x00C94F60	?BrocAnimDebug@mp_level@@YAXXZ	V3	PASS	release-nullsub-audit-20260828	2026-08-28	src/broc/mp_level.cpp:620	Source BrocAnimDebug is intentionally empty and matches the release no-op body.
0x00C94F60	?BrocAnimDebug@mp_level@@YAXXZ	V4	PASS	release-nullsub-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:2222327	Release BrocAnimDebug body contains only a null statement.
0x004E5FD0	??1DbTablesetMgr@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/streamer/pakmanager.cpp:2537	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x004E5FD0	??1DbTablesetMgr@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1051208	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x0055E4A0	??1nalInitList@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/animation/nal.cpp:3150	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x0055E4A0	??1nalInitList@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1117980	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x0055E6B0	??1nalClientSceneAnim@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/animation/nal.cpp:1071	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x0055E6B0	??1nalClientSceneAnim@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1118116	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x005B6A70	??1SE_Entry_s@@QAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/shell/string_ed.cpp:332	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x005B6A70	??1SE_Entry_s@@QAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1172423	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x0061F780	??1CurveManager@@AAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/logic/g_cmd.cpp:1146	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x0061F780	??1CurveManager@@AAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1238785	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x0061F790	??1GdbFileManager@@EAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/logic/g_cm_load.cpp:9934	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x0061F790	??1GdbFileManager@@EAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1238792	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x00661870	??1rtree_visitor_t@@QAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/logic/g_cm_load.cpp:631	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x00661870	??1rtree_visitor_t@@QAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1272219	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x0072BDE0	??1cVoiceNetworkManager@knetuser@kuju@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/mp/mp_basic.cpp:11528	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x0072BDE0	??1cVoiceNetworkManager@knetuser@kuju@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1390989	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x007348B0	??1cVoiceManager@kvoicemanager@kuju@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/mp/mp_basic.cpp:8365	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x007348B0	??1cVoiceManager@kvoicemanager@kuju@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1397918	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x00780FC0	??1AITypeManager@@EAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/game/mpactors/aitype.cpp:310	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x00780FC0	??1AITypeManager@@EAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1445366	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008391E0	??1nglDebugLineNode@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/ngl/ngl_debug.cpp:450	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008391E0	??1nglDebugLineNode@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1580503	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x00854360	??1nalInitListAnimType@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/animation/nal.cpp:3193	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x00854360	??1nalInitListAnimType@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1600568	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x00854430	??1nalGenericAnim@nalGeneric@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/animation/nal.cpp:3005	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x00854430	??1nalGenericAnim@nalGeneric@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1600633	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x00854480	??1nalAnimHeap@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/animation/nal.cpp:1126	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x00854480	??1nalAnimHeap@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1600659	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008A4020	??1bdLoopbackConnection@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdLoopbackConnection.cpp:17	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008A4020	??1bdLoopbackConnection@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1675345	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008A8D60	??1bdReliableSendWindow@@QAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdReliableSendWindow.cpp:58	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008A8D60	??1bdReliableSendWindow@@QAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1680198	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008A9F40	??1bdUnreliableSendWindow@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdUnreliableSendWindow.cpp:17	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008A9F40	??1bdUnreliableSendWindow@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1681311	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008AABA0	??1bdUnreliableReceiveWindow@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdUnreliableReceiveWindow.cpp:17	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008AABA0	??1bdUnreliableReceiveWindow@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1682071	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008AFDA0	??1bdDiscoveryListener@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdDiscoveryListener.cpp:16	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008AFDA0	??1bdDiscoveryListener@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1687438	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008AFDF0	?onDiscovery@bdDiscoveryListener@@UAEXV?$bdReference@VbdGameInfo@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdDiscoveryListener.cpp:22	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008AFDF0	?onDiscovery@bdDiscoveryListener@@UAEXV?$bdReference@VbdGameInfo@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1687457	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B5B80	??1bdSessionListener@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSessionListener.cpp:16	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B5B80	??1bdSessionListener@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1693781	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B5C00	?onSessionJoinRefused@bdSessionListener@@UAEXV?$bdReference@VbdBitBuffer@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSessionListener.cpp:28	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B5C00	?onSessionJoinRefused@bdSessionListener@@UAEXV?$bdReference@VbdBitBuffer@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1693800	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B5C20	?onSessionConnect@bdSessionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSessionListener.cpp:47	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B5C20	?onSessionConnect@bdSessionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1693810	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B5C40	?onSessionDisconnect@bdSessionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSessionListener.cpp:54	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B5C40	?onSessionDisconnect@bdSessionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1693820	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B5C70	??1bdSessionInterceptor@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSessionInterceptor.cpp:20	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B5C70	??1bdSessionInterceptor@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1693839	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B5CB0	??1bdSessionHandler@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSessionHandler.cpp:19	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B5CB0	??1bdSessionHandler@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1693869	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B72C0	?onNATAddrDiscovery@bdSocketRouter@@UAEXV?$bdReference@VbdCommonAddr@@@@ABVbdAddr@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSocketRouter.cpp:107	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B72C0	?onNATAddrDiscovery@bdSocketRouter@@UAEXV?$bdReference@VbdCommonAddr@@@@ABVbdAddr@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1695379	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B72E0	?onNATAddrDiscoveryFailed@bdSocketRouter@@UAEXV?$bdReference@VbdCommonAddr@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdSocketRouter.cpp:116	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B72E0	?onNATAddrDiscoveryFailed@bdSocketRouter@@UAEXV?$bdReference@VbdCommonAddr@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1695389	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x008B7410	??1bdQoSProbeListener@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdQoSProbeListener.cpp:19	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x008B7410	??1bdQoSProbeListener@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1695475	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x009ECFF0	??1bdConnectionListener@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdConnectionListener.cpp:17	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x009ECFF0	??1bdConnectionListener@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1914662	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x009ED000	?onConnect@bdConnectionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdConnectionListener.cpp:23	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x009ED000	?onConnect@bdConnectionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1914670	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x009ED030	?onConnectFailed@bdConnectionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdConnectionListener.cpp:30	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x009ED030	?onConnectFailed@bdConnectionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1914680	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x009ED060	?onDisconnect@bdConnectionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdConnectionListener.cpp:37	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x009ED060	?onDisconnect@bdConnectionListener@@UAEXV?$bdReference@VbdConnection@@@@@Z	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1914690	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x009ED140	??1bdDispatchInterceptor@@UAE@XZ	V3	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	src/bd/bdDispatchInterceptor.cpp:19	Source destructor/reference callback is compiler-complete; release emits the corresponding implicit cleanup body.
0x009ED140	??1bdDispatchInterceptor@@UAE@XZ	V4	PASS	release-implicit-cleanup-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1914734	Release body is implicit destructor/reference cleanup with no additional user-visible behavior.
0x00518350	??0nalGenericBoneHandle@nalGeneric@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:1405	Source constructor initializes Skeleton through its initializer list; the empty body is complete.
0x00518350	??0nalGenericBoneHandle@nalGeneric@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1076659	Release stores Skeleton = nullptr and returns this, matching the source initializer-list constructor.
0x00518370	??0nalGenericBoneHandle@nalGeneric@@IAE@PBVnalGenericSkeleton@1@H@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:1411	Source constructor initializes Skeleton and BoneIndex through its initializer list; the empty body is complete.
0x00518370	??0nalGenericBoneHandle@nalGeneric@@IAE@PBVnalGenericSkeleton@1@H@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1076673	Release stores Skeleton and BoneIndex and returns this, matching the source initializer-list constructor.
0x005398D0	??0KeyInfoEntry@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/cl/cl_keys.cpp:100	Source constructor initializes mState and mBoundCmdName through its initializer list; the empty body is complete.
0x005398D0	??0KeyInfoEntry@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1096544	Release zeroes the object and clears mBoundCmdName, matching the source initializer-list constructor.
0x0055EA20	??0nalClientSceneAnim@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:1066	Source constructor has no explicit body; the class vtable setup is compiler-generated.
0x0055EA20	??0nalClientSceneAnim@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1118337	Release constructor only installs the nalClientSceneAnim vtable and returns this, matching source.
0x005AE2A0	??0PanelQuadFader@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/shell/broc_shell.cpp:266	Source initializer list initializes every PanelQuadFader field; the empty body is complete.
